u,v,w,x,y
7259,9817,69.96,93.65651670870585,8.617341631774789
7260,477,24.08,74.48798265925831,33.33143581791713
7260,9653,40.6,74.48798265925831,33.33143581791713
7260,5648,35.86,74.48798265925831,33.33143581791713
7261,44276,31.03,40.459661213122104,18.071620998734904
7261,28089,43.22,40.459661213122104,18.071620998734904
7261,36971,93.03,40.459661213122104,18.071620998734904
7262,3564,37.51,2.2944192193815827,55.201409840330506
7262,15796,73.19,2.2944192193815827,55.201409840330506
7262,5073,82.92,2.2944192193815827,55.201409840330506
7263,11557,84.83,10.229690884269427,22.130439412374926
7263,24136,63.84,10.229690884269427,22.130439412374926
7263,37985,65.78,10.229690884269427,22.130439412374926
7264,48851,22.57,84.22356380147446,16.262591453233455
7264,10543,81.27,84.22356380147446,16.262591453233455
7264,24700,17.48,84.22356380147446,16.262591453233455
7265,49713,42.47,64.84896028756711,81.00748833095156
7265,22875,82.12,64.84896028756711,81.00748833095156
7265,23489,56.98,64.84896028756711,81.00748833095156
7266,32896,44.8,29.65409735125668,18.220579169208328
7266,4277,18.73,29.65409735125668,18.220579169208328
7266,6759,31.56,29.65409735125668,18.220579169208328
7267,29957,30.97,34.69841220874048,14.467182980161164
7267,18820,35.99,34.69841220874048,14.467182980161164
7267,21733,47.07,34.69841220874048,14.467182980161164
7268,37270,27.22,39.171431609805175,82.47174973908525
7268,41834,86.14,39.171431609805175,82.47174973908525
7268,44248,56.81,39.171431609805175,82.47174973908525
7269,37048,30.05,77.01359689438895,67.48867085046722
7269,38683,55.06,77.01359689438895,67.48867085046722
7269,4908,70.03,77.01359689438895,67.48867085046722
7270,25302,73.44,21.55683096452935,97.29603750141628
7270,19103,40.3,21.55683096452935,97.29603750141628
7270,2576,60.86,21.55683096452935,97.29603750141628
7271,21425,12.36,65.45428437974968,75.58837798585695
7271,10691,75.74,65.45428437974968,75.58837798585695
7271,10379,19.87,65.45428437974968,75.58837798585695
7272,28863,75.26,4.179602987435049,2.159822805887268
7272,10666,81.03,4.179602987435049,2.159822805887268
7272,27777,99.29,4.179602987435049,2.159822805887268
7273,41733,43.85,42.149104232646714,23.767298199042695
7273,6305,11.24,42.149104232646714,23.767298199042695
7273,27252,30.6,42.149104232646714,23.767298199042695
7274,42278,6.59,18.078075247698845,9.13626914793011
7274,44712,84.11,18.078075247698845,9.13626914793011
7274,38831,30.93,18.078075247698845,9.13626914793011
7275,5669,23.82,81.41035071581813,31.567417013715904
7275,37422,32.45,81.41035071581813,31.567417013715904
7275,41580,68.48,81.41035071581813,31.567417013715904
7276,35958,44.49,12.778129545508786,7.187340068006831
7276,43649,72.43,12.778129545508786,7.187340068006831
7276,3674,43.37,12.778129545508786,7.187340068006831
7277,26028,74.27,96.50489889355852,4.22138986877254
7277,34471,27.18,96.50489889355852,4.22138986877254
7277,29056,90.6,96.50489889355852,4.22138986877254
7278,15344,97.57,6.715496491100737,53.6205254383641
7278,19327,6.7,6.715496491100737,53.6205254383641
7278,8155,66.57,6.715496491100737,53.6205254383641
7279,28136,59.39,27.469435022378764,44.23336351475834
7279,18587,59.31,27.469435022378764,44.23336351475834
7279,37192,69.65,27.469435022378764,44.23336351475834
7280,3110,43.57,43.49150753334411,77.82596075817865
7280,12136,74.59,43.49150753334411,77.82596075817865
7280,48540,59.2,43.49150753334411,77.82596075817865
7281,19667,8.57,28.78331130601276,91.40727821450427
7281,29447,4.09,28.78331130601276,91.40727821450427
7281,7730,60.9,28.78331130601276,91.40727821450427
7282,12838,34.35,40.377427566678435,89.65717554158307
7282,14833,89.76,40.377427566678435,89.65717554158307
7282,13927,43.03,40.377427566678435,89.65717554158307
7283,3955,109.58,78.36118557915566,13.239074278255414
7283,8010,70.95,78.36118557915566,13.239074278255414
7283,9592,8.83,78.36118557915566,13.239074278255414
7284,36129,68.22,77.7529787784614,19.502747222659956
7284,46100,68.98,77.7529787784614,19.502747222659956
7284,38779,26.84,77.7529787784614,19.502747222659956
7285,19978,92.39,91.56409265814678,6.937158303862545
7285,28003,80.11,91.56409265814678,6.937158303862545
7285,12894,82.48,91.56409265814678,6.937158303862545
7286,15646,35.71,3.5426036218274115,17.964198132759122
7286,15940,81.16,3.5426036218274115,17.964198132759122
7286,28142,82.61,3.5426036218274115,17.964198132759122
7287,49454,50.15,54.572744188628434,78.4022459964186
7287,10533,71.5,54.572744188628434,78.4022459964186
7287,45305,72.09,54.572744188628434,78.4022459964186
7288,16012,48.86,8.010977056223867,81.50680276341997
7288,16530,63.92,8.010977056223867,81.50680276341997
7288,1302,54.91,8.010977056223867,81.50680276341997
7289,24920,47.68,78.67887702468582,93.33125650039679
7289,25694,58.36,78.67887702468582,93.33125650039679
7289,23599,85.18,78.67887702468582,93.33125650039679
7290,25148,21.48,77.41823611037658,33.409377188331476
7290,9117,62.54,77.41823611037658,33.409377188331476
7290,5792,30.34,77.41823611037658,33.409377188331476
7291,26270,52.09,86.46817312695968,8.915935100718198
7291,3701,26.01,86.46817312695968,8.915935100718198
7291,3085,28.54,86.46817312695968,8.915935100718198
7292,9514,65.66,75.52501958765922,11.974265427040475
7292,35794,20.46,75.52501958765922,11.974265427040475
7292,38914,50.49,75.52501958765922,11.974265427040475
7293,46501,45.76,72.4758480173926,63.3188355534438
7293,5242,69.86,72.4758480173926,63.3188355534438
7293,16101,52.53,72.4758480173926,63.3188355534438
7294,17204,70.99,71.83425965015448,8.334391120893947
7294,45392,18.57,71.83425965015448,8.334391120893947
7294,25042,68.12,71.83425965015448,8.334391120893947
7295,16411,52.17,10.18695961662537,87.8614213143117
7295,39580,97.01,10.18695961662537,87.8614213143117
7295,1329,50.0,10.18695961662537,87.8614213143117
7296,34931,18.42,8.434964528969392,21.713735776013877
7296,15239,30.1,8.434964528969392,21.713735776013877
7296,49542,69.73,8.434964528969392,21.713735776013877
7297,5591,63.59,29.3984183984181,4.713937262922108
7297,15520,78.09,29.3984183984181,4.713937262922108
7297,47351,10.53,29.3984183984181,4.713937262922108
7298,16441,53.12,4.598951840220433,31.841487052818607
7298,2574,76.29,4.598951840220433,31.841487052818607
7298,3060,95.85,4.598951840220433,31.841487052818607
7299,35570,58.38,37.491725227467434,95.1220856051915
7299,40768,91.28,37.491725227467434,95.1220856051915
7299,38740,46.53,37.491725227467434,95.1220856051915
7300,40784,59.36,73.81594445462295,89.08665449464897
7300,5288,9.55,73.81594445462295,89.08665449464897
7300,29874,49.85,73.81594445462295,89.08665449464897
7301,49693,16.71,71.90110393836943,49.01782507011194
7301,11218,32.64,71.90110393836943,49.01782507011194
7301,10329,23.49,71.90110393836943,49.01782507011194
7302,16082,45.52,40.77899510446691,61.85076086172183
7302,26589,51.31,40.77899510446691,61.85076086172183
7302,5724,26.55,40.77899510446691,61.85076086172183
7303,19704,45.9,59.590964054522374,69.3100595539738
7303,38343,60.06,59.590964054522374,69.3100595539738
7303,11639,69.4,59.590964054522374,69.3100595539738
7304,8665,81.26,87.10904194276814,85.97650591197137
7304,13636,65.06,87.10904194276814,85.97650591197137
7304,16534,87.42,87.10904194276814,85.97650591197137
7305,42599,28.8,3.349572391537192,76.64037139889497
7305,19912,2.72,3.349572391537192,76.64037139889497
7305,32922,96.67,3.349572391537192,76.64037139889497
7306,13482,77.72,65.10443969656585,34.973757678937744
7306,44943,2.03,65.10443969656585,34.973757678937744
7306,46599,13.94,65.10443969656585,34.973757678937744
7307,36977,86.95,91.67351712967496,49.57588512686596
7307,13729,48.1,91.67351712967496,49.57588512686596
7307,39792,10.9,91.67351712967496,49.57588512686596
7308,8371,43.47,66.9522097241741,98.88708311541056
7308,43818,17.06,66.9522097241741,98.88708311541056
7308,30018,67.54,66.9522097241741,98.88708311541056
7309,33213,26.53,61.312607224773565,28.789146703917602
7309,793,16.0,61.312607224773565,28.789146703917602
7309,48401,53.25,61.312607224773565,28.789146703917602
7310,37351,88.71,73.51691850442977,92.59721747692025
7310,27656,88.35,73.51691850442977,92.59721747692025
7310,20353,84.87,73.51691850442977,92.59721747692025
7311,21773,44.29,70.4169143559895,20.967905059826318
7311,24382,62.29,70.4169143559895,20.967905059826318
7311,25176,85.87,70.4169143559895,20.967905059826318
7312,44249,64.85,98.87422325289566,70.56805966833598
7312,46527,81.02,98.87422325289566,70.56805966833598
7312,32628,16.87,98.87422325289566,70.56805966833598
7313,41373,73.09,9.781845804333166,34.41175831423566
7313,10190,80.07,9.781845804333166,34.41175831423566
7313,41480,58.53,9.781845804333166,34.41175831423566
7314,20374,97.59,92.27371711499761,82.92020520789725
7314,18216,61.94,92.27371711499761,82.92020520789725
7314,39324,75.36,92.27371711499761,82.92020520789725
7315,33017,57.99,6.117868104833935,81.28972454824715
7315,41271,92.76,6.117868104833935,81.28972454824715
7315,12160,75.03,6.117868104833935,81.28972454824715
7316,38057,80.39,17.72234238249373,90.6663736091071
7316,41768,17.36,17.72234238249373,90.6663736091071
7316,38838,50.77,17.72234238249373,90.6663736091071
7317,46995,88.35,52.166745922740986,87.31506608885624
7317,38571,30.51,52.166745922740986,87.31506608885624
7317,19840,33.64,52.166745922740986,87.31506608885624
7318,31864,64.56,5.749898488852445,34.19551071671278
7318,7006,76.2,5.749898488852445,34.19551071671278
7318,29521,103.09,5.749898488852445,34.19551071671278
7319,9831,92.92,94.67449400316819,39.043207211966326
7319,22526,68.85,94.67449400316819,39.043207211966326
7319,23758,73.21,94.67449400316819,39.043207211966326
7320,27182,76.25,77.23098491021717,55.3540423261377
7320,648,50.27,77.23098491021717,55.3540423261377
7320,40039,41.34,77.23098491021717,55.3540423261377
7321,13495,79.66,2.448192153006701,37.08362360942722
7321,8554,102.73,2.448192153006701,37.08362360942722
7321,24094,74.63,2.448192153006701,37.08362360942722
7322,38535,92.26,89.32312284636242,44.7996446594921
7322,48385,83.95,89.32312284636242,44.7996446594921
7322,22399,62.9,89.32312284636242,44.7996446594921
7323,24014,64.51,51.498668768697556,26.012162092929326
7323,41100,73.72,51.498668768697556,26.012162092929326
7323,5326,36.78,51.498668768697556,26.012162092929326
7324,12763,77.82,70.69914576167749,99.37870275171502
7324,26255,94.84,70.69914576167749,99.37870275171502
7324,37949,48.89,70.69914576167749,99.37870275171502
7325,49274,70.38,84.24522926466854,43.87526818389208
7325,8235,23.88,84.24522926466854,43.87526818389208
7325,45875,77.9,84.24522926466854,43.87526818389208
7326,48605,17.79,31.866971595859916,64.23472285468966
7326,1372,50.61,31.866971595859916,64.23472285468966
7326,17132,45.77,31.866971595859916,64.23472285468966
7327,6435,61.99,16.691162275770733,17.747466508742214
7327,11593,76.33,16.691162275770733,17.747466508742214
7327,10163,75.45,16.691162275770733,17.747466508742214
7328,43904,43.52,2.346689894608378,36.61193037061248
7328,17870,80.79,2.346689894608378,36.61193037061248
7328,28465,43.96,2.346689894608378,36.61193037061248
7329,34650,72.91,70.40631605232284,88.9188508456052
7329,36614,96.72,70.40631605232284,88.9188508456052
7329,11879,73.57,70.40631605232284,88.9188508456052
7330,19078,100.79,75.83830547422909,4.3329165825072735
7330,19402,43.98,75.83830547422909,4.3329165825072735
7330,4436,118.4,75.83830547422909,4.3329165825072735
7331,9655,65.41,60.04271292834991,25.975060247155113
7331,44560,10.84,60.04271292834991,25.975060247155113
7331,36231,26.49,60.04271292834991,25.975060247155113
7332,29603,15.07,29.04258132759726,72.74417593816618
7332,27825,35.8,29.04258132759726,72.74417593816618
7332,7200,6.41,29.04258132759726,72.74417593816618
7333,29022,63.58,44.53442425693199,38.129780455482646
7333,23715,73.96,44.53442425693199,38.129780455482646
7333,46101,58.83,44.53442425693199,38.129780455482646
7334,49004,86.49,92.28643067180042,16.670654434127997
7334,3933,68.82,92.28643067180042,16.670654434127997
7334,39248,51.58,92.28643067180042,16.670654434127997
7335,21899,85.98,84.06904531959857,50.97124166956996
7335,24941,22.2,84.06904531959857,50.97124166956996
7335,49291,48.31,84.06904531959857,50.97124166956996
7336,29018,84.91,87.44495870816435,37.99734548557643
7336,23634,76.78,87.44495870816435,37.99734548557643
7336,23573,18.27,87.44495870816435,37.99734548557643
7337,37199,54.77,59.17202978528229,82.33721334138893
7337,16317,3.84,59.17202978528229,82.33721334138893
7337,49729,53.92,59.17202978528229,82.33721334138893
7338,21312,37.38,37.74469970485056,43.34401655607055
7338,43694,43.54,37.74469970485056,43.34401655607055
7338,48023,69.37,37.74469970485056,43.34401655607055
7339,24331,73.9,6.006757475056867,77.32134786685036
7339,16346,18.57,6.006757475056867,77.32134786685036
7339,33239,54.02,6.006757475056867,77.32134786685036
7340,12999,81.19,49.570199799520154,81.33779169257829
7340,42669,22.32,49.570199799520154,81.33779169257829
7340,42610,60.03,49.570199799520154,81.33779169257829
7341,5751,69.82,43.33445298116769,72.31131607059707
7341,48812,51.46,43.33445298116769,72.31131607059707
7341,37164,17.36,43.33445298116769,72.31131607059707
7342,11138,45.58,97.97991476911251,99.32263079146067
7342,20387,113.27,97.97991476911251,99.32263079146067
7342,47992,90.07,97.97991476911251,99.32263079146067
7343,13837,13.0,39.61847894111637,82.46810114673168
7343,46785,56.7,39.61847894111637,82.46810114673168
7343,44426,69.55,39.61847894111637,82.46810114673168
7344,36102,83.07,64.54146827343578,82.96521888931669
7344,36766,91.83,64.54146827343578,82.96521888931669
7344,15443,30.37,64.54146827343578,82.96521888931669
7345,33422,74.06,16.094529641950018,23.85539826842281
7345,1925,61.66,16.094529641950018,23.85539826842281
7345,21910,20.84,16.094529641950018,23.85539826842281
7346,22537,74.02,65.63006861995689,49.2162769220537
7346,16208,46.15,65.63006861995689,49.2162769220537
7346,9569,27.21,65.63006861995689,49.2162769220537
7347,6080,80.97,87.1091747650395,18.70070545092156
7347,47487,81.04,87.1091747650395,18.70070545092156
7347,908,100.7,87.1091747650395,18.70070545092156
7348,49044,52.41,29.106726406527848,74.62227028285186
7348,33087,42.97,29.106726406527848,74.62227028285186
7348,11497,65.54,29.106726406527848,74.62227028285186
7349,25449,81.84,73.19254314325889,85.01108838882907
7349,43535,99.8,73.19254314325889,85.01108838882907
7349,17923,82.88,73.19254314325889,85.01108838882907
7350,28708,36.48,73.49046645248902,34.36046505712581
7350,21472,37.81,73.49046645248902,34.36046505712581
7350,33021,30.11,73.49046645248902,34.36046505712581
7351,49353,88.84,87.12318684252884,91.95925372242544
7351,43223,81.26,87.12318684252884,91.95925372242544
7351,19211,74.3,87.12318684252884,91.95925372242544
7352,26383,26.75,63.79941339243591,81.11070644285799
7352,31832,38.66,63.79941339243591,81.11070644285799
7352,21247,14.91,63.79941339243591,81.11070644285799
7353,40064,52.14,3.0635531840331742,35.40382875015307
7353,46675,70.85,3.0635531840331742,35.40382875015307
7353,38260,71.27,3.0635531840331742,35.40382875015307
7354,40688,82.86,34.135232864252494,23.030255230185638
7354,10230,5.1,34.135232864252494,23.030255230185638
7354,16798,81.38,34.135232864252494,23.030255230185638
7355,35069,33.41,61.1087782225522,78.88797810417982
7355,13385,55.98,61.1087782225522,78.88797810417982
7355,47645,42.36,61.1087782225522,78.88797810417982
7356,20032,35.88,57.67344746474876,3.4343306870450396
7356,25355,26.5,57.67344746474876,3.4343306870450396
7356,28841,15.01,57.67344746474876,3.4343306870450396
7357,3038,86.48,78.67343485552986,80.61887068045925
7357,25367,13.88,78.67343485552986,80.61887068045925
7357,22365,6.22,78.67343485552986,80.61887068045925
7358,21166,23.06,85.20945315597027,68.02512762262118
7358,18691,18.71,85.20945315597027,68.02512762262118
7358,33017,30.06,85.20945315597027,68.02512762262118
7359,18311,99.52,99.48739071679617,67.59446101349482
7359,41041,92.93,99.48739071679617,67.59446101349482
7359,15806,88.94,99.48739071679617,67.59446101349482
7360,48496,100.64,92.90267033874919,21.794928844097228
7360,46070,94.83,92.90267033874919,21.794928844097228
7360,28986,56.0,92.90267033874919,21.794928844097228
7361,16364,40.39,39.696148250191676,70.5581045102129
7361,23281,17.15,39.696148250191676,70.5581045102129
7361,34478,26.94,39.696148250191676,70.5581045102129
7362,7062,78.72,44.95622157506614,80.14469298965345
7362,24574,56.31,44.95622157506614,80.14469298965345
7362,23947,27.25,44.95622157506614,80.14469298965345
7363,42611,69.99,30.85081605564651,53.78941699672826
7363,9978,50.11,30.85081605564651,53.78941699672826
7363,20292,41.53,30.85081605564651,53.78941699672826
7364,21196,17.88,38.520368458138876,22.475918602389488
7364,42113,42.02,38.520368458138876,22.475918602389488
7364,16926,47.77,38.520368458138876,22.475918602389488
7365,35407,13.13,48.15879424748947,56.305291019758585
7365,45937,38.15,48.15879424748947,56.305291019758585
7365,8186,46.27,48.15879424748947,56.305291019758585
7366,35269,111.1,5.883720807720872,98.56739270564857
7366,23368,70.43,5.883720807720872,98.56739270564857
7366,1137,82.16,5.883720807720872,98.56739270564857
7367,18014,95.88,29.405839823514768,73.81166345288945
7367,5045,31.89,29.405839823514768,73.81166345288945
7367,4304,26.96,29.405839823514768,73.81166345288945
7368,3222,52.58,26.599508156077444,70.12691334082766
7368,39038,59.03,26.599508156077444,70.12691334082766
7368,42387,31.81,26.599508156077444,70.12691334082766
7369,39790,13.23,6.468129281028546,0.4399606379031695
7369,23548,71.53,6.468129281028546,0.4399606379031695
7369,44579,100.37,6.468129281028546,0.4399606379031695
7370,30257,59.28,38.69274258898855,8.520746118949651
7370,16470,70.43,38.69274258898855,8.520746118949651
7370,34136,21.19,38.69274258898855,8.520746118949651
7371,23972,26.93,96.66965070359441,22.503691868521013
7371,6777,71.71,96.66965070359441,22.503691868521013
7371,8646,108.25,96.66965070359441,22.503691868521013
7372,11541,91.73,91.7159243090096,38.67679222352519
7372,9095,49.47,91.7159243090096,38.67679222352519
7372,1800,7.08,91.7159243090096,38.67679222352519
7373,2387,65.34,50.1503321465901,93.86664700923151
7373,49454,62.51,50.1503321465901,93.86664700923151
7373,33821,35.55,50.1503321465901,93.86664700923151
7374,8531,89.26,61.45916612662919,6.996144869486265
7374,41146,9.72,61.45916612662919,6.996144869486265
7374,49980,72.53,61.45916612662919,6.996144869486265
7375,36949,22.85,38.931159683172744,61.56623622040877
7375,2048,7.76,38.931159683172744,61.56623622040877
7375,38868,22.69,38.931159683172744,61.56623622040877
7376,7599,51.81,61.33251103707492,18.465348302412522
7376,35397,18.8,61.33251103707492,18.465348302412522
7376,30296,16.72,61.33251103707492,18.465348302412522
7377,7383,29.11,48.47832477776402,37.74511098001408
7377,20,14.4,48.47832477776402,37.74511098001408
7377,8539,43.87,48.47832477776402,37.74511098001408
7378,21186,90.41,13.392741305837564,42.20064090387776
7378,15342,53.67,13.392741305837564,42.20064090387776
7378,10023,29.2,13.392741305837564,42.20064090387776
7379,19676,41.76,30.426882756549812,41.54304777705384
7379,4288,61.78,30.426882756549812,41.54304777705384
7379,48098,52.41,30.426882756549812,41.54304777705384
7380,3397,83.93,69.52361138014572,75.44477520096656
7380,9612,29.92,69.52361138014572,75.44477520096656
7380,35170,85.3,69.52361138014572,75.44477520096656
7381,21004,110.07,88.36645538578681,98.73755073215825
7381,36699,37.08,88.36645538578681,98.73755073215825
7381,11727,88.28,88.36645538578681,98.73755073215825
7382,26389,43.38,84.44924291124626,65.3536342681327
7382,33327,11.56,84.44924291124626,65.3536342681327
7382,28387,63.27,84.44924291124626,65.3536342681327
7383,20409,77.31,74.48100024242265,24.666174426818376
7383,14965,74.44,74.48100024242265,24.666174426818376
7383,7064,63.35,74.48100024242265,24.666174426818376
7384,6468,76.07,60.667024596121465,94.07050068625455
7384,24579,78.9,60.667024596121465,94.07050068625455
7384,49394,37.71,60.667024596121465,94.07050068625455
7385,24364,47.29,91.37020273913512,49.363254284754
7385,31569,55.91,91.37020273913512,49.363254284754
7385,15535,58.28,91.37020273913512,49.363254284754
7386,6105,111.57,96.54047847742609,7.87674311756904
7386,48111,40.38,96.54047847742609,7.87674311756904
7386,14898,12.59,96.54047847742609,7.87674311756904
7387,38930,62.92,80.86471531924751,29.352774574177587
7387,47970,71.31,80.86471531924751,29.352774574177587
7387,5217,31.35,80.86471531924751,29.352774574177587
7388,30679,26.88,97.13336323540996,9.05083181940477
7388,28753,79.94,97.13336323540996,9.05083181940477
7388,48069,93.57,97.13336323540996,9.05083181940477
7389,20855,65.75,72.19623239269251,86.34503596230758
7389,17546,43.14,72.19623239269251,86.34503596230758
7389,44873,75.44,72.19623239269251,86.34503596230758
7390,33686,64.7,17.100101276914103,12.267624440064761
7390,11527,52.89,17.100101276914103,12.267624440064761
7390,27301,24.03,17.100101276914103,12.267624440064761
7391,49537,24.6,11.813430665625235,70.05101119652892
7391,14360,60.44,11.813430665625235,70.05101119652892
7391,23720,86.35,11.813430665625235,70.05101119652892
7392,31872,91.78,97.30060619538804,4.605480183976429
7392,12142,52.54,97.30060619538804,4.605480183976429
7392,26812,19.89,97.30060619538804,4.605480183976429
7393,576,57.27,0.7460360325230231,45.16938030445187
7393,28893,81.74,0.7460360325230231,45.16938030445187
7393,46581,44.7,0.7460360325230231,45.16938030445187
7394,11488,56.9,24.701582516147013,97.26571407441416
7394,22844,40.76,24.701582516147013,97.26571407441416
7394,8300,65.97,24.701582516147013,97.26571407441416
7395,11481,65.56,35.25387591834173,97.10473301487455
7395,23576,29.96,35.25387591834173,97.10473301487455
7395,13764,74.15,35.25387591834173,97.10473301487455
7396,15060,18.26,88.37320124199304,58.65885456905517
7396,22336,65.23,88.37320124199304,58.65885456905517
7396,102,30.99,88.37320124199304,58.65885456905517
7397,42924,67.47,40.650856456403226,35.89500579544096
7397,44616,29.66,40.650856456403226,35.89500579544096
7397,23824,54.77,40.650856456403226,35.89500579544096
7398,37704,37.65,5.043801077655385,46.04897981299116
7398,49918,64.39,5.043801077655385,46.04897981299116
7398,40072,80.77,5.043801077655385,46.04897981299116
7399,37379,85.7,88.7489494216539,19.988257216118864
7399,44893,8.13,88.7489494216539,19.988257216118864
7399,16119,48.21,88.7489494216539,19.988257216118864
7400,2807,29.98,47.70349288963194,44.24220904212019
7400,46606,54.45,47.70349288963194,44.24220904212019
7400,29961,45.67,47.70349288963194,44.24220904212019
7401,6048,29.98,91.19494317648861,52.44166016925652
7401,1448,54.45,91.19494317648861,52.44166016925652
7401,22083,32.25,91.19494317648861,52.44166016925652
7402,41148,7.26,52.58026399258293,93.89836769205027
7402,45544,23.24,52.58026399258293,93.89836769205027
7402,2028,56.7,52.58026399258293,93.89836769205027
7403,31701,58.69,41.93707165168351,64.79663262143217
7403,19152,54.09,41.93707165168351,64.79663262143217
7403,12134,61.5,41.93707165168351,64.79663262143217
7404,8912,26.94,57.94253688419221,66.1353092082218
7404,44214,60.81,57.94253688419221,66.1353092082218
7404,12033,39.75,57.94253688419221,66.1353092082218
7405,44299,56.25,89.65325303840899,70.44433794642134
7405,12600,52.42,89.65325303840899,70.44433794642134
7405,10503,28.82,89.65325303840899,70.44433794642134
7406,47151,47.41,26.715549461891886,36.29651752926544
7406,14049,12.7,26.715549461891886,36.29651752926544
7406,47831,1.35,26.715549461891886,36.29651752926544
7407,12706,15.96,32.38802288506979,2.0775233350935562
7407,24220,52.74,32.38802288506979,2.0775233350935562
7407,25742,112.95,32.38802288506979,2.0775233350935562
7408,40035,49.6,45.892446478521855,45.102103873961056
7408,17715,2.89,45.892446478521855,45.102103873961056
7408,3143,32.81,45.892446478521855,45.102103873961056
7409,27591,44.4,50.64395535568968,91.23123709183336
7409,3595,26.51,50.64395535568968,91.23123709183336
7409,15490,41.0,50.64395535568968,91.23123709183336
7410,42968,58.28,39.57286642235912,75.33835416074041
7410,47783,39.85,39.57286642235912,75.33835416074041
7410,25579,44.22,39.57286642235912,75.33835416074041
7411,10546,48.49,11.355729057873953,95.07255502174338
7411,45090,79.97,11.355729057873953,95.07255502174338
7411,23017,28.03,11.355729057873953,95.07255502174338
7412,33096,6.38,56.55306621085986,10.617588833493164
7412,38768,57.85,56.55306621085986,10.617588833493164
7412,14032,74.91,56.55306621085986,10.617588833493164
7413,48411,73.83,35.40962695690559,5.829692574563872
7413,7790,31.06,35.40962695690559,5.829692574563872
7413,16732,29.8,35.40962695690559,5.829692574563872
7414,23151,6.13,57.86135161961865,83.23462326975188
7414,6344,60.85,57.86135161961865,83.23462326975188
7414,44383,44.73,57.86135161961865,83.23462326975188
7415,34546,87.82,30.838567244361435,37.88775320032195
7415,12689,48.32,30.838567244361435,37.88775320032195
7415,36278,32.93,30.838567244361435,37.88775320032195
7416,13191,70.64,79.27422552263485,28.80632016134703
7416,5657,94.58,79.27422552263485,28.80632016134703
7416,17634,81.73,79.27422552263485,28.80632016134703
7417,23948,13.03,65.2000997372784,54.26276746651061
7417,44406,32.79,65.2000997372784,54.26276746651061
7417,43734,38.06,65.2000997372784,54.26276746651061
7418,10811,66.84,85.49504025959862,9.755658697852176
7418,7188,14.88,85.49504025959862,9.755658697852176
7418,45723,12.21,85.49504025959862,9.755658697852176
7419,44759,84.52,65.49782286050888,7.527637004147881
7419,23685,63.88,65.49782286050888,7.527637004147881
7419,28361,67.38,65.49782286050888,7.527637004147881
7420,28841,48.99,44.00041568387974,65.92004248565576
7420,24887,37.07,44.00041568387974,65.92004248565576
7420,2012,30.45,44.00041568387974,65.92004248565576
7421,14821,52.2,56.43716162886013,80.07422456052198
7421,31876,61.94,56.43716162886013,80.07422456052198
7421,44121,43.03,56.43716162886013,80.07422456052198
7422,18280,51.72,23.05230744667147,47.034715974957244
7422,8980,79.02,23.05230744667147,47.034715974957244
7422,25706,34.26,23.05230744667147,47.034715974957244
7423,5461,31.96,4.072803926513158,37.91335739255091
7423,25395,70.39,4.072803926513158,37.91335739255091
7423,532,31.75,4.072803926513158,37.91335739255091
7424,41036,17.19,26.777412010708503,26.30136458328366
7424,29024,39.14,26.777412010708503,26.30136458328366
7424,8095,32.27,26.777412010708503,26.30136458328366
7425,32276,39.17,49.21687377130489,42.65276981289847
7425,41961,35.19,49.21687377130489,42.65276981289847
7425,30210,61.69,49.21687377130489,42.65276981289847
7426,46890,94.81,90.49800397369255,4.526936007484094
7426,23464,112.88,90.49800397369255,4.526936007484094
7426,32622,71.54,90.49800397369255,4.526936007484094
7427,20651,33.71,72.99864282376394,8.69486801612538
7427,43540,104.25,72.99864282376394,8.69486801612538
7427,31930,6.18,72.99864282376394,8.69486801612538
7428,19047,47.74,58.24267924702829,46.56040534070336
7428,5224,8.14,58.24267924702829,46.56040534070336
7428,31450,40.61,58.24267924702829,46.56040534070336
7429,1766,71.67,11.867365136292074,77.17184540127101
7429,14623,73.72,11.867365136292074,77.17184540127101
7429,27653,22.63,11.867365136292074,77.17184540127101
7430,22320,35.77,71.63483302739999,67.44356724517803
7430,4902,65.1,71.63483302739999,67.44356724517803
7430,15561,57.15,71.63483302739999,67.44356724517803
7431,10695,78.79,1.0436727453183248,45.37259365590701
7431,19314,24.48,1.0436727453183248,45.37259365590701
7431,44128,46.38,1.0436727453183248,45.37259365590701
7432,31144,22.81,46.631474953679465,24.844187953347696
7432,18996,14.35,46.631474953679465,24.844187953347696
7432,23326,30.47,46.631474953679465,24.844187953347696
7433,332,22.86,18.430040301919913,65.60555671750086
7433,29074,47.31,18.430040301919913,65.60555671750086
7433,49093,16.22,18.430040301919913,65.60555671750086
7434,11072,34.82,21.1128449740557,1.4145117211622704
7434,34743,80.42,21.1128449740557,1.4145117211622704
7434,24867,5.36,21.1128449740557,1.4145117211622704
7435,31835,30.91,59.86892846942609,22.67052090282534
7435,1376,88.93,59.86892846942609,22.67052090282534
7435,11347,29.55,59.86892846942609,22.67052090282534
7436,35174,100.76,2.3418241675846163,5.587316524615082
7436,8315,48.81,2.3418241675846163,5.587316524615082
7436,4431,82.94,2.3418241675846163,5.587316524615082
7437,33594,62.41,84.21106559402719,98.94127012608584
7437,17200,46.43,84.21106559402719,98.94127012608584
7437,24423,33.17,84.21106559402719,98.94127012608584
7438,24418,16.68,65.7848217347914,28.975184416247302
7438,47357,24.59,65.7848217347914,28.975184416247302
