2690,5498,6.63
2691,7272,2.93
2691,2627,5.89
2691,5599,4.71
2692,668,0.12
2692,3421,9.0
2692,4335,1.12
2693,6968,5.23
2693,3365,3.08
2693,2535,7.95
2694,2417,2.31
2694,6146,5.82
2694,9927,0.77
2695,9185,6.53
2695,3444,4.21
2695,4332,8.33
2696,8645,4.46
2696,4220,5.79
2696,6419,4.1
2697,1849,3.51
2697,4552,2.51
2697,7601,4.88
2698,2919,8.95
2698,1892,2.74
2698,6100,3.02
2699,594,1.58
2699,6094,0.91
2699,3259,4.39
2700,8007,8.64
2700,6315,3.93
2700,946,6.82
2701,388,3.02
2701,1755,7.25
2701,7177,6.28
2702,8266,7.2
2702,6947,9.65
2702,7129,2.38
2703,260,2.63
2703,8496,2.33
2703,5092,2.48
2704,2481,7.07
2704,8285,9.66
2704,5410,8.55
2705,8887,5.88
2705,499,6.73
2705,4330,1.27
2706,9495,7.48
2706,2525,0.63
2706,9690,7.63
2707,6898,5.62
2707,848,6.7
2707,7865,3.04
2708,7444,9.4
2708,1215,1.09
2708,5539,4.91
2709,2610,3.21
2709,3601,6.41
2709,6719,9.25
2710,8698,2.71
2710,1994,6.92
2710,1104,8.22
2711,6862,8.8
2711,6538,9.39
2711,4874,1.78
2712,3218,8.94
2712,8205,7.93
2712,9953,5.91
2713,2614,4.23
2713,4297,6.44
2713,6356,0.74
2714,3045,1.66
2714,9051,5.79
2714,7631,0.9
2715,3549,6.43
2715,5120,1.29
2715,5302,8.24
2716,7975,1.34
2716,8216,2.75
2716,4714,4.5
2717,8779,0.39
2717,1112,6.44
2717,3320,1.88
2718,3417,3.84
2718,9036,6.81
2718,3432,2.02
2719,2577,9.07
2719,8560,9.64
2719,3421,9.71
2720,6809,8.02
2720,245,3.55
2720,8245,4.84
2721,6770,1.48
2721,4359,5.77
2721,2597,7.97
2722,6958,8.1
2722,9042,1.73
2722,8902,1.15
2723,3701,7.63
2723,4202,2.87
2723,8628,0.57
2724,5361,8.7
2724,4360,1.44
2724,4281,6.37
2725,7674,7.76
2725,62,5.55
2725,4488,2.26
2726,173,9.36
2726,2452,4.33
2726,6592,7.65
2727,6526,9.62
2727,6163,0.15
2727,8565,9.14
2728,6351,2.58
2728,1766,1.1
2728,4919,0.53
2729,7720,9.81
2729,8263,8.57
2729,2821,9.67
2730,6061,3.56
2730,1184,4.13
2730,7111,8.13
2731,8746,7.25
2731,6664,8.12
2731,7019,3.48
2732,7424,6.83
2732,6212,5.79
2732,8118,1.0
2733,4971,4.72
2733,3026,9.36
2733,1687,2.35
2734,8215,4.05
2734,9179,6.29
2734,5283,5.63
2735,8410,1.77
2735,608,3.2
2735,150,2.22
2736,4650,3.89
2736,4754,2.44
2736,1753,0.21
2737,6538,6.8
2737,283,4.48
2737,2866,9.72
2738,7012,0.5
2738,9766,3.0
2738,9229,6.1
2739,999,7.41
2739,1712,7.77
2739,3469,0.17
2740,2936,3.74
2740,911,2.83
2740,1221,6.88
2741,9133,9.87
2741,4205,4.66
2741,8829,4.74
2742,9489,8.95
2742,8838,2.81
2742,2688,6.97
2743,887,0.18
2743,1,1.51
2743,8527,4.71
2744,1526,5.0
2744,3657,8.57
2744,5170,3.97
2745,7222,2.93
2745,7000,0.61
2745,2833,2.24
2746,681,7.62
2746,8061,0.72
2746,8529,7.68
2747,1702,4.09
2747,2317,8.01
2747,8090,3.46
2748,3916,9.6
2748,5955,8.69
2748,5295,9.32
2749,6836,1.13
2749,888,2.25
2749,3748,2.16
2750,3074,2.29
2750,3849,2.31
2750,1676,0.96
2751,4417,5.87
2751,9020,0.65
2751,1009,0.22
2752,1462,8.99
2752,4734,3.99
2752,6866,8.97
2753,7645,5.98
2753,6402,4.73
2753,5065,0.44
2754,1558,3.73
2754,2303,2.8
2754,979,0.21
2755,3768,1.32
2755,7430,8.86
2755,2831,4.86
2756,764,1.68
2756,7506,8.13
2756,6072,3.25
2757,6829,4.35
2757,5243,8.32
2757,9925,7.98
2758,9625,8.91
2758,568,6.06
2758,6006,3.5
2759,7238,6.57
2759,319,4.25
2759,722,8.14
2760,8336,7.69
2760,8595,3.59
2760,4324,2.43
2761,1643,6.95
2761,6804,3.09
2761,8373,1.25
2762,9371,7.37
2762,3794,6.53
2762,2114,1.74
2763,2740,7.38
2763,6584,3.4
2763,387,5.06
2764,2934,4.23
2764,6174,7.36
2764,4874,2.83
2765,7846,7.76
2765,728,9.79
2765,3601,3.06
2766,8783,2.99
2766,3924,9.42
2766,8499,8.22
2767,6641,5.64
2767,2442,2.52
2767,1650,3.29
2768,6242,7.6
2768,3247,4.75
2768,2992,6.76
2769,8492,7.73
2769,4544,7.41
2769,4992,7.22
2770,204,3.71
2770,5090,5.51
2770,4894,3.2
2771,4404,7.59
2771,5847,4.05
2771,703,2.44
2772,1759,3.77
2772,4313,2.26
2772,2596,6.53
2773,2272,6.04
2773,573,8.38
2773,4907,3.88
2774,9192,7.08
2774,6645,7.54
2774,7387,6.75
2775,3870,8.3
2775,6891,1.59
2775,2905,6.38
2776,6292,5.07
2776,1839,7.3
2776,9776,2.78
2777,1680,3.45
2777,9866,3.31
2777,7040,9.58
2778,9794,2.05
2778,5819,9.74
2778,1517,0.74
2779,7554,4.01
2779,5082,9.11
2779,2530,5.5
2780,4180,9.46
2780,1074,4.12
2780,111,1.3
2781,2086,2.88
2781,5637,0.2
2781,5985,1.76
2782,5613,8.6
2782,9023,1.02
2782,5294,9.66
2783,7828,3.57
2783,2198,6.67
2783,3774,1.5
2784,5463,9.8
2784,2249,1.35
2784,5599,6.01
2785,5143,9.82
2785,7768,6.02
2785,8883,5.88
2786,4418,4.61
2786,3110,2.99
2786,8251,2.53
2787,4241,3.12
2787,220,0.29
2787,4573,1.74
2788,4344,8.57
2788,4796,6.4
2788,9618,0.38
2789,2400,4.68
2789,2859,6.77
2789,5468,1.29
2790,1267,4.19
2790,5010,9.45
2790,2220,8.57
2791,6782,5.36
2791,7921,2.38
2791,5295,8.56
2792,9585,5.38
2792,4376,2.13
2792,4517,8.63
2793,6432,5.59
2793,926,3.42
2793,569,4.89
2794,4711,7.45
2794,5097,4.82
2794,3681,6.53
2795,1253,6.95
2795,8057,2.03
2795,9877,8.32
2796,9918,2.85
2796,3763,2.6
2796,5565,6.4
2797,1288,2.59
2797,5730,4.8
2797,237,8.92
2798,9725,3.81
2798,6418,1.16
2798,6638,0.79
2799,3068,7.43
2799,839,3.87
2799,7005,3.64
2800,6213,1.08
2800,9733,6.95
2800,5232,9.68
2801,4843,7.68
2801,7455,8.78
2801,4273,5.14
2802,8292,8.6
2802,2401,2.56
2802,2498,6.63
2803,664,1.42
2803,149,3.12
2803,6274,3.89
2804,9735,8.49
2804,5042,6.67
2804,7885,3.29
2805,2705,3.36
2805,3087,7.75
2805,2198,2.2
2806,2498,1.39
2806,4252,0.28
2806,7158,9.53
2807,3972,3.5
2807,1243,8.68
2807,3256,2.69
2808,3838,4.57
2808,4164,0.46
2808,827,3.94
2809,4392,8.84
2809,8098,1.17
2809,827,4.92
2810,2368,1.89
2810,7632,2.94
2810,1093,0.85
2811,8333,5.08
2811,4493,6.51
2811,6367,0.79
2812,3060,8.89
2812,7244,3.12
2812,9349,9.67
2813,5801,9.15
2813,1295,2.34
2813,4848,1.19
2814,6082,2.69
2814,4051,8.09
2814,5612,5.93
2815,7830,7.27
2815,7708,6.73
2815,9361,5.2
2816,3325,0.9
2816,1848,0.82
2816,6085,0.99
2817,3014,4.6
2817,5512,9.3
2817,9567,4.32
2818,6675,7.67
2818,8026,1.17
2818,7539,1.93
2819,3402,7.52
2819,8066,5.56
2819,2387,1.21
2820,5893,6.73
2820,4093,3.11
2820,269,0.54
2821,6536,2.99
2821,6470,0.32
2821,6554,0.11
2822,9312,3.57
2822,7623,1.67
2822,423,9.82
2823,851,4.01
2823,4340,5.87
2823,4386,6.23
2824,6481,1.53
2824,304,5.53
2824,4187,5.31
2825,4863,9.14
2825,8136,7.34
2825,4766,6.16
2826,5400,3.56
2826,3439,5.99
2826,7280,3.97
2827,1277,5.58
2827,326,7.2
2827,7871,1.77
2828,1495,5.2
2828,9435,0.57
2828,7329,0.66
2829,411,6.63
2829,732,0.15
2829,3737,7.82
2830,3990,4.4
2830,3205,4.96
2830,3117,1.58
2831,177,2.3
2831,4196,6.48
2831,125,1.69
2832,7806,8.18
2832,5974,0.3
2832,2146,0.84
2833,5172,2.47
2833,1393,4.31
2833,2145,4.86
2834,2164,9.3
2834,600,7.72
2834,6655,8.67
2835,6815,2.73
2835,3984,7.85
2835,3536,4.47
2836,7575,9.86
2836,9433,3.84
2836,7594,6.47
2837,9160,2.82
2837,3777,8.29
2837,1889,7.97
2838,5402,9.37
2838,1038,7.19
2838,169,5.86
2839,6784,8.65
2839,5881,2.71
2839,1139,9.26
2840,297,2.12
2840,93,7.19
2840,731,7.64
2841,3916,0.7
2841,105,7.98
2841,5248,7.18
2842,5173,1.6
2842,3177,7.4
2842,3609,7.09
2843,3427,7.34
2843,1600,8.86
2843,3835,4.87
2844,9814,9.96
2844,4796,7.45
2844,8674,0.63
2845,2898,4.59
2845,9790,6.58
2845,5774,1.38
2846,3220,2.3
2846,7785,5.88
2846,1413,8.16
2847,7423,6.59
2847,8446,2.38
2847,6923,3.55
2848,8448,3.74
2848,2387,7.29
2848,4754,0.42
2849,6104,3.8
2849,6233,3.82
2849,3287,9.47
2850,6949,7.7
2850,8989,2.25
2850,4765,4.39
2851,9495,6.29
2851,598,6.85
2851,1430,0.69
2852,1255,0.15
2852,4300,3.49
2852,4386,8.76
2853,6129,6.14
2853,5533,5.04
2853,5837,4.89
2854,1550,4.24
2854,7175,0.97
2854,775,5.06
2855,4344,4.04
2855,382,4.7
2855,7787,4.44
2856,8867,5.45
2856,7708,4.56
2856,3242,0.3
2857,1187,8.36
2857,9105,6.06
2857,1537,2.11
2858,1128,4.76
2858,6007,7.72
2858,2474,8.66
2859,6748,0.64
2859,1016,4.41
2859,970,3.23
2860,6244,6.58
2860,2128,7.62
2860,6865,7.23
2861,959,9.63
2861,8665,0.51
2861,4353,6.98
2862,8584,0.78
2862,5210,4.95
2862,2004,1.26
2863,9646,4.49
2863,3648,4.35
2863,8642,9.95
2864,4673,0.69
2864,9011,8.14
2864,3290,6.04
2865,9439,3.69
2865,9581,0.57
2865,1724,1.33
2866,8177,5.78
2866,3191,7.51
2866,9570,8.58
2867,376,5.75
2867,8528,0.29
2867,7886,2.45
2868,330,1.74
2868,7335,8.52
2868,7060,2.97
2869,2659,3.37
2869,4379,0.44
2869,9050,7.39
2870,3059,6.84
2870,4395,3.81
2870,6459,7.77
2871,2092,8.38
2871,1712,8.49
2871,2925,7.95
2872,6639,5.61
2872,7747,6.03
2872,955,9.41
2873,6294,8.75
2873,3577,7.21
2873,3501,8.68
2874,3031,1.34
2874,1401,2.24
2874,4870,2.39
2875,2011,8.07
2875,9310,2.56
2875,4169,5.95
2876,6060,6.55
2876,6053,2.03
2876,8048,5.65
2877,6234,0.54
2877,3813,6.47
2877,8049,5.5
2878,7744,3.07
2878,5655,2.52
2878,8276,1.77
2879,3304,0.91
2879,279,5.85
2879,3828,7.63
2880,9629,6.35
2880,9215,1.74
2880,9689,6.0
2881,1489,0.25
2881,5335,3.45
2881,590,6.28
2882,4862,0.25
2882,9028,5.75
2882,4058,4.34
2883,9363,9.24
2883,9916,3.94
2883,6059,9.06
2884,1165,1.45
2884,6635,5.9
2884,5090,0.75
2885,9093,6.66
2885,8902,0.51
2885,2017,6.43
2886,3700,9.94
2886,5757,7.16
2886,7309,6.87
2887,4101,5.29
2887,4350,4.22
2887,4324,9.36
2888,4655,9.26
2888,2247,9.87
2888,6912,1.23
2889,1425,8.99
2889,9857,4.47
2889,2019,1.45
2890,4297,4.06
2890,2827,9.64
2890,9640,6.74
2891,5363,6.0
2891,9735,7.2
2891,2022,6.74
2892,9967,4.15
2892,9368,0.38
2892,8564,6.74
2893,8194,1.63
2893,2648,7.32
2893,2000,3.32
2894,7858,4.16
2894,5444,6.79
2894,6063,9.27
2895,8356,4.17
2895,3925,7.73
2895,453,3.61
2896,5979,9.1
2896,8423,4.84
2896,6807,2.55
2897,9746,9.49
2897,9125,3.45
2897,932,0.5
2898,713,3.67
2898,6576,5.56
2898,3238,4.68
2899,1130,9.93
2899,7237,4.3
2899,9112,1.3
2900,4558,9.25
2900,9262,3.69
2900,1523,5.84
2901,7245,3.05
2901,7152,8.85
2901,1544,6.9
2902,1489,6.82
2902,5110,2.49
2902,9223,1.75
2903,556,4.52
2903,1154,5.72
2903,9899,4.31
2904,1376,5.92
2904,711,2.47
2904,8444,1.88
2905,3882,5.93
2905,774,2.6
2905,4339,3.31
2906,4414,0.7
2906,2580,6.58
2906,4330,6.15
2907,5167,5.47
2907,9404,9.43
2907,7993,7.63
2908,8158,9.22
2908,2215,6.22
2908,2834,1.03
2909,4000,2.43
2909,4335,3.13
2909,8443,9.0
2910,7126,7.3
2910,2750,9.22
2910,2924,8.0
2911,1828,6.51
2911,6998,9.86
2911,4760,2.86
2912,992,8.28
2912,5051,2.13
2912,5123,6.11
2913,4264,2.7
2913,3485,2.69
2913,743,4.27
2914,2678,2.63
2914,2015,1.36
2914,8335,1.87
2915,6160,4.52
2915,6857,5.22
2915,7522,8.92
2916,5745,5.81
2916,8839,2.55
2916,4029,2.45
2917,6544,4.4
2917,5411,0.15
2917,3683,5.38
2918,3308,8.96
2918,4287,9.06
2918,3271,8.77
2919,7664,2.61
2919,4514,7.12
2919,6993,3.91
2920,8467,6.95
2920,1874,4.32
2920,3095,1.41
2921,679,7.89
2921,7499,4.59
2921,8510,9.76
2922,9641,4.22
2922,24,1.79
2922,6653,0.26
2923,6248,9.37
2923,1053,8.74
2923,2001,7.26
2924,6154,0.2
2924,6291,2.23
2924,8435,1.98
2925,3515,1.99
2925,4815,2.53
2925,8837,3.24
2926,1282,7.09
2926,841,8.46
2926,9872,4.58
2927,2108,1.98
2927,5592,0.6
2927,949,3.11
2928,2415,4.15
2928,2290,1.71
2928,7573,5.19
2929,222,6.81
2929,4608,3.52
2929,8459,1.98
2930,3123,5.53
2930,6488,4.52
2930,9139,5.35
2931,543,0.33
2931,3655,2.13
2931,2738,9.46
2932,9744,5.56
2932,7623,4.5
2932,6622,7.26
2933,2457,5.78
2933,2159,0.58
2933,4277,0.24
2934,1445,7.35
2934,912,2.96
2934,4147,9.02
2935,1443,1.39
2935,8267,3.1
2935,7708,9.93
2936,9055,4.44
2936,4142,4.76
2936,9329,7.92
2937,6696,1.43
2937,4322,6.82
2937,4987,5.88
2938,4684,8.8
2938,757,7.14
2938,6998,0.16
2939,4146,8.24
2939,3362,7.54
2939,4376,9.03
2940,7256,9.44
2940,7206,1.16
2940,3952,4.36
2941,9860,1.65
2941,4451,6.12
2941,3404,6.16
2942,6871,5.95
2942,1885,7.11
2942,1272,6.62
2943,7234,8.97
2943,3488,9.38
2943,3255,4.19
2944,3950,7.99
2944,5239,0.57
2944,6322,0.5
2945,3486,8.13
2945,61,2.45
2945,3730,9.25
2946,7308,6.15
2946,5076,5.53
2946,7420,4.2
2947,247,6.72
2947,59,1.48
2947,8183,5.08
2948,2807,4.33
2948,3245,8.86
2948,9815,3.19
2949,1266,6.14
2949,5729,8.4
2949,296,0.58
2950,4353,7.94
2950,502,4.85
2950,3274,5.62
2951,8291,5.98
2951,7512,2.38
2951,8198,9.89
2952,3074,5.12
2952,3053,6.36
2952,9386,6.1
2953,1922,3.66
2953,8104,9.24
2953,6056,1.51
2954,2387,6.09
2954,1680,7.11
2954,5594,4.28
2955,7192,8.31
2955,6778,6.38
2955,1300,8.87
2956,1193,2.73
2956,947,0.89
2956,5931,4.82
2957,3211,0.13
2957,47,8.23
2957,2839,5.16
2958,304,4.83
2958,8069,5.67
2958,5934,6.9
2959,4799,6.6
2959,1816,0.28
2959,5675,3.2
2960,9095,9.96
2960,2033,2.39
2960,7294,0.17
2961,8921,4.11
2961,9014,8.84
2961,9933,0.97
2962,190,4.02
2962,9327,5.49
2962,1554,0.47
2963,483,4.45
2963,1915,1.23
2963,563,3.02
2964,6778,9.39
2964,972,0.12
2964,8061,7.63
2965,2629,0.69
2965,3293,5.54
2965,7681,8.21
2966,7710,3.31
2966,1825,2.22
2966,7853,4.64
2967,3396,5.38
2967,5230,2.55
2967,4007,6.52
2968,4855,9.06
2968,9962,2.54
2968,572,6.16
2969,9128,4.59
2969,8817,8.24
2969,9653,8.78
2970,4971,9.09
2970,6564,2.31
2970,6062,7.06
2971,8084,7.6
2971,8374,8.03
2971,7192,5.25
2972,1338,3.72
2972,1033,1.88
2972,114,6.95
2973,9929,2.97
2973,5933,3.87
2973,5908,8.98
2974,9932,8.74
2974,7845,9.11
2974,5076,5.71
2975,3713,5.58
2975,5962,3.59
2975,9228,7.2
2976,100,1.56
2976,8266,7.03
2976,9099,1.11
2977,1368,2.83
2977,4932,6.32
2977,6103,6.36
2978,2683,4.79
2978,6406,0.62
2978,4365,7.82
2979,7722,7.83
2979,4581,8.17
2979,8331,4.19
2980,8181,0.26
2980,4741,8.9
2980,7777,9.86
2981,1814,6.65
2981,2687,3.61
2981,1618,2.0
2982,1069,0.77
2982,5731,5.96
2982,7243,5.84
2983,3710,5.2
2983,8890,9.29
2983,3506,6.96
2984,548,0.36
2984,7326,7.19
2984,6109,7.4
2985,3973,8.82
2985,4898,7.28
2985,7556,2.81
2986,4532,8.14
2986,9722,4.48
2986,1861,5.53
2987,81,1.72
2987,9694,2.41
2987,9378,6.19
2988,4006,9.4
2988,9671,0.54
2988,8100,2.48
2989,1091,9.69
2989,8872,3.18
2989,9640,4.74
2990,6544,3.13
2990,2095,6.56
2990,6288,8.7
2991,2525,3.58
2991,1134,1.56
2991,8379,7.08
2992,5090,6.29
2992,2592,4.13
2992,3289,2.07
2993,2588,7.93
2993,3215,1.19
2993,305,1.79
2994,2000,7.95
2994,2866,3.96
2994,3310,4.63
2995,3639,9.32
2995,9766,4.59
2995,920,1.21
2996,7800,5.39
2996,1952,5.6
2996,8544,5.09
2997,6311,5.02
2997,4294,6.17
2997,353,0.21
2998,411,3.96
2998,6810,2.64
2998,9692,2.09
2999,2802,6.79
2999,5766,7.22
2999,8813,5.04
3000,383,9.69
3000,7502,9.26
3000,6642,7.82
3001,2290,9.58
3001,8343,1.61
3001,9239,3.72
3002,4190,6.49
3002,6863,1.24
3002,5951,5.06
3003,4092,2.99
3003,138,2.92
3003,149,8.73
3004,2268,2.28
3004,6660,4.52
3004,3772,5.15
3005,8236,9.14
3005,3333,0.73
3005,9047,3.73
3006,1492,9.98
3006,2687,2.23
3006,8039,0.78
3007,7012,2.39
3007,2221,7.17
3007,9728,7.53
3008,1131,2.0
3008,9539,4.8
3008,6505,6.3
3009,7604,5.94
3009,3041,5.25
3009,6630,9.22
3010,5269,9.22
3010,4864,8.84
3010,7307,9.66
3011,9305,1.89
3011,2105,4.02
3011,6605,1.28
3012,1208,9.43
3012,4626,6.04
3012,4075,2.11
3013,9719,5.61
3013,4731,7.77
3013,7032,8.73
3014,6284,5.76
3014,4376,5.89
3014,8498,8.1
3015,6634,1.99
3015,7573,0.24
3015,4584,6.38
3016,283,1.24
3016,5663,0.42
3016,1270,2.61
3017,7646,2.46
3017,5530,2.69
3017,2278,3.55
3018,3837,8.07
3018,7282,4.7
3018,4648,0.24
3019,348,0.83
3019,4534,5.5
3019,2494,9.38
3020,6785,6.73
3020,1486,8.03
3020,7806,8.24
3021,559,1.81
3021,5763,2.81
3021,8071,3.89
3022,5625,0.5
3022,995,0.79
3022,6336,7.71
3023,1070,2.61
3023,5827,8.5
3023,7084,0.98
3024,2920,2.77
3024,1268,9.35
3024,3357,6.22
3025,7170,0.71
3025,3660,8.73
3025,9427,5.24
3026,8300,1.59
3026,9233,6.67
3026,9440,3.42
3027,5639,9.85
3027,2329,0.34
3027,3361,5.33
3028,9708,6.04
3028,758,3.34
3028,9595,9.76
3029,9514,4.6
3029,3554,3.84
3029,3853,7.8
3030,7512,2.96
3030,4842,9.28
3030,9053,8.49
3031,5844,6.98
3031,6588,0.5
3031,5005,1.17
3032,4956,7.34
3032,4445,2.6
3032,3282,7.49
3033,2683,3.14
3033,2510,4.59
3033,3585,2.37
3034,7056,8.48
3034,1901,2.34
3034,3158,8.98
3035,372,1.88
3035,1868,1.39
3035,2357,3.54
3036,796,4.37
3036,3945,3.86
3036,5224,2.16
3037,7401,1.64
3037,4101,7.18
3037,5470,9.67
3038,4349,2.27
3038,1710,4.25
3038,7598,3.42
3039,7829,1.05
3039,4013,1.16
3039,5896,5.85
3040,730,6.16
3040,4876,0.5
3040,5377,5.33
3041,1451,2.24
3041,5100,8.66
3041,9956,7.61
3042,9607,5.14
3042,1520,4.61
3042,4622,7.1
3043,6689,3.89
3043,1537,7.72
3043,201,3.61
3044,502,5.21
3044,385,3.06
3044,7306,8.49
3045,5618,0.77
3045,1308,1.52
3045,2768,2.11
3046,2858,4.73
3046,1376,9.21
3046,4183,0.94
3047,7012,5.9
3047,9726,8.26
3047,1212,9.45
3048,2632,2.33
3048,8595,9.05
3048,9919,7.71
3049,9619,2.05
3049,8788,6.79
3049,6817,6.54
3050,6217,0.68
3050,5458,7.75
3050,2152,8.54
3051,8180,8.33
3051,8904,6.12
3051,8322,5.98
3052,1398,2.33
3052,3932,7.03
3052,6325,2.17
3053,3824,2.49
3053,897,5.09
3053,2104,9.05
3054,9786,6.43
3054,7474,8.2
3054,3949,9.96
3055,6206,4.25
3055,9680,4.61
3055,1718,8.55
3056,5458,2.79
3056,250,1.01
3056,5540,4.84
3057,8576,8.38
3057,264,9.08
3057,9684,5.9
3058,9679,6.39
3058,1705,7.12
3058,1991,8.47
3059,747,0.94
3059,905,3.61
3059,4691,0.76
3060,1662,0.33
3060,2854,0.35
3060,7896,5.38
3061,1315,5.29
3061,4184,8.67
3061,764,7.4
3062,2790,7.68
3062,4241,1.58
3062,7073,6.72
3063,5229,8.3
3063,4515,1.53
3063,5376,5.51
3064,491,1.81
3064,9139,4.87
3064,4140,3.24
3065,5897,4.74
3065,4613,6.07
3065,9295,7.08
3066,8604,9.01
3066,3676,8.99
3066,2550,1.41
3067,2974,8.54
3067,4621,7.3
3067,9087,4.87
3068,1249,0.76
3068,9757,0.4
3068,7172,3.87
3069,5568,6.01
3069,5063,6.84
3069,8546,5.46
3070,2733,5.2
3070,9804,6.55
3070,5634,8.62
3071,9835,5.17
3071,4043,8.89
3071,9825,0.78
3072,893,8.91
3072,8980,5.44
3072,6808,6.96
3073,6201,4.39
3073,3231,7.79
3073,301,4.29
3074,1428,2.65
3074,7718,4.65
3074,8715,0.61
3075,4883,7.21
3075,6628,0.56
3075,7339,0.89
3076,171,1.8
3076,9220,8.21
3076,5545,7.22
3077,5181,0.64
3077,5524,7.32
3077,9514,9.26
3078,9779,8.83
3078,1716,5.82
3078,2462,7.64
3079,9653,0.48
3079,8225,6.94
3079,5108,2.83
3080,951,9.22
3080,9568,1.86
3080,222,9.07
3081,3550,7.69
3081,7452,6.17
3081,9398,7.08
3082,5766,7.2
3082,4976,2.87
3082,3551,3.8
3083,4423,8.89
3083,4647,8.02
3083,5332,5.13
3084,9921,9.0
3084,497,2.41
3084,8665,1.64
3085,2398,8.45
3085,5378,1.07
3085,9270,4.15
3086,3764,6.41
3086,2178,5.15
3086,7126,3.94
3087,2091,9.26
3087,5662,6.69
3087,5747,8.98
3088,8641,7.67
3088,8737,3.57
3088,8635,7.17
3089,4752,8.31
3089,9399,2.62
3089,5785,3.38
3090,3689,8.87
3090,1108,0.14
3090,1545,4.28
3091,8243,0.29
3091,9984,1.55
3091,5234,4.67
3092,465,2.5
3092,4701,2.74
3092,852,4.74
3093,346,9.67
3093,1136,5.61
3093,2190,8.15
3094,7745,7.97
3094,5740,9.62
3094,556,2.69
3095,2484,4.1
3095,5938,4.51
3095,730,8.86
3096,2111,10.0
3096,4673,9.31
3096,8918,6.8
3097,6053,3.91
3097,8407,3.75
3097,5832,8.67
3098,1582,5.22
3098,8959,8.09
3098,3484,6.04
3099,1279,1.47
3099,5562,8.0
3099,4429,4.28
3100,8144,4.23
3100,6377,7.0
3100,1921,4.27
3101,3736,6.74
3101,5972,3.42
3101,4253,6.82
3102,5286,1.98
3102,6610,2.3
3102,1929,1.06
3103,7416,4.26
3103,2353,0.45
3103,8232,0.86
3104,5484,7.81
3104,7938,0.34
3104,828,4.86
3105,150,1.84
3105,9881,7.35
3105,8103,3.1
3106,2117,7.77
3106,8328,9.7
3106,4641,0.12
3107,7674,9.18
3107,9531,7.57
3107,1355,6.14
3108,2212,2.15
3108,5120,0.94
3108,884,3.65
3109,5873,6.23
3109,9968,0.26
3109,7470,2.51
3110,4527,7.68
3110,8066,1.49
3110,1453,4.2
3111,8491,4.41
3111,3382,1.52
3111,4900,9.08
3112,8486,6.54
3112,6709,0.47
3112,8829,6.11
3113,9105,3.99
3113,150,1.99
3113,4349,8.08
3114,3750,4.1
3114,5674,0.72
3114,9172,0.18
3115,51,1.76
3115,8495,3.05
3115,2728,4.73
3116,1908,2.7
3116,1561,4.52
3116,1451,6.84
3117,996,4.34
3117,7636,1.19
3117,3700,5.52
3118,5759,2.26
3118,2463,7.6
3118,2096,9.85
3119,6255,4.45
3119,8956,3.82
3119,9460,4.1
3120,7341,8.36
3120,1185,6.03
3120,2061,9.97
3121,330,2.61
3121,9046,8.01
3121,9671,3.32
3122,2480,3.18
3122,9955,8.62
3122,6635,2.9
3123,6122,8.34
3123,4161,5.58
3123,5030,3.65
3124,6525,5.47
3124,3774,2.9
3124,7072,0.61
3125,1430,3.81
3125,7055,1.33
3125,1886,7.76
3126,1370,9.07
3126,8407,5.04
3126,8141,2.98
3127,341,6.51
3127,843,6.89
3127,9867,8.39
3128,5596,8.69
3128,931,4.84
3128,2077,4.49
3129,1453,5.96
3129,7557,0.53
3129,5908,4.48
3130,9365,9.57
3130,6274,2.34
3130,9098,5.81
3131,9071,6.4
3131,6845,3.37
3131,5088,9.97
3132,9711,9.0
3132,8609,6.0
3132,1020,5.89
3133,9695,5.82
3133,1946,8.74
3133,2815,5.72
3134,5664,9.07
3134,6356,5.92
3134,3295,1.43
3135,6173,1.28
3135,4698,3.42
3135,8362,5.9
3136,5601,2.32
3136,5681,8.78
3136,3282,9.59
3137,1660,8.88
3137,7577,4.0
3137,5125,9.84
3138,2892,7.53
3138,1838,2.72
3138,2357,2.39
3139,4251,4.03
3139,8503,4.34
3139,9063,6.07
3140,4592,5.72
3140,3357,3.85
3140,7020,4.3
3141,874,2.72
3141,3378,3.72
3141,5793,3.19
3142,4261,2.35
3142,2955,5.59
3142,7714,3.31
3143,8597,8.83
3143,6244,3.46
3143,6253,3.56
3144,6754,7.46
3144,6098,6.43
3144,4676,8.69
3145,9641,2.87
3145,4183,5.57
3145,8398,1.12
3146,2616,0.79
3146,2583,0.28
3146,6076,1.65
3147,2652,1.88
3147,1027,2.91
3147,4934,6.35
3148,2550,0.26
3148,2277,2.43
3148,9194,7.52
3149,3400,3.78
3149,2887,6.76
3149,3087,4.82
3150,7358,9.76
3150,7927,5.75
3150,9487,0.24
3151,2416,7.29
3151,2602,5.71
3151,8814,6.87
3152,569,7.95
3152,1966,7.56
3152,9242,2.76
3153,3303,8.8
3153,8066,7.71
3153,6762,8.99
3154,9440,0.71
3154,3836,9.96
3154,1603,9.31
3155,6508,0.79
3155,4337,1.27
3155,585,8.66
3156,2665,8.18
3156,7756,9.63
3156,2964,8.73
3157,9557,5.18
3157,3493,0.23
3157,9258,7.58
3158,5928,5.65
3158,5653,1.07
3158,9415,1.82
3159,4118,0.99
3159,9738,0.36
3159,9274,7.26
3160,2177,1.29
3160,371,7.52
3160,1786,6.48
3161,5448,0.1
3161,9384,9.1
3161,4773,0.4
